Fechado / Dating,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12,2023.01,2023.02,2023.03,2023.04,2023.05,2023.06,2023.07,2023.08
Fecha (mes) / Date (month),Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index
2011.03,-0.8941,-0.8558,-0.939,-1.0281,-1.0309,-0.9775,-1.1157,-1.8319,-1.8642,-1.8495,-1.8433,-1.8373,-1.8976,-1.4575,-1.4223,-1.4698,-2.0615,-1.4892,-1.5643,-1.5419,-1.5098,-1.4527,-1.4175,-1.4346,-1.461,-1.4981,-1.5018,-1.4594,-1.3887,-1.3642,-1.21643682,-1.25659729,-1.2860529,-1.1831,-1.2279,-1.311,1.0752,1.1374154,1.23456048,1.13703767,1.11036139,0.94933601,0.98839867,1.23330184,-1.79381201,-1.6734384,-1.61943232,-1.57772,-1.55383118,-1.45527311,-1.27532611,1.33585571,-0.97043411,1.84355235,1.75915688,1.75499656,1.81670908,1.92511408,1.92571472,2.64204772,2.30070012,3.61901102,3.86498353,4.25646959,4.41921683,4.36287851,4.36259204,4.38701349,4.39874736,4.54511189,4.57371376,4.615775,4.56726385,4.5353406,4.50192115,4.50084752,4.43462126,4.4186482,4.50332011,4.53646642,4.51673972,4.52307387,4.51084162,4.54260075,4.45248355,4.45248355,4.43596768,4.37625365,4.39435625,4.43730005,4.41900875,4.41593355,4.40277723,4.448600876,4.42885686,4.24918963,4.24997783,4.25493422,4.37659451,4.2515743
2011.04,0.2022,0.1502,0.2332,0.1718,0.117,0.0927,-0.014,-0.7354,-0.7136,-0.7187,-0.6567,-0.6598,-0.7331,-0.4416,-0.3501,-0.4807,-1.184,-0.5012,-0.6411,-0.6068,-0.5833,-0.4357,-0.4285,-0.4551,-0.5145,-0.5361,-0.5595,-0.5289,-0.4436,-0.485,-0.30709472,-0.34715641,-0.44285095,-0.9698,-1.0188,-1.1092,0.9920,1.05877219,1.12994007,1.02296821,0.99087353,0.82544299,0.8743017,1.01906252,-2.09876257,-1.9513513,-1.90113385,-1.85336785,-1.84798921,-1.75000138,-1.58017393,1.38825682,-1.26900106,1.48084023,1.35838659,1.36286194,1.45809231,1.808571,1.82272096,2.81912369,2.32682548,3.10278611,3.33648394,3.92696842,4.08127656,3.9747528,3.9550992,3.96736143,3.99306367,4.12317061,4.15709214,4.15368562,4.0712086,4.04082499,4.00757225,3.9948795,3.98465067,3.95477299,4.05465943,3.99420003,3.98713765,4.04156686,4.03855059,4.03926568,4.00674765,4.00674765,3.99882296,3.93568292,3.95223265,3.98617065,3.96794481,3.9705246,3.95461237,4.00388942,3.9797972,3.89347949,3.89460957,3.89703939,3.92829587,3.88626739
2011.05,0.045,0.114,0.1427,0.0658,0.0732,0.1444,0.0304,-0.4821,-0.5368,-0.558,-0.576,-0.5788,-0.6276,-0.4321,-0.3737,-0.4601,-1.2368,-0.47,-0.5379,-0.5016,-0.4786,-0.4352,-0.4189,-0.4695,-0.4797,-0.5169,-0.5217,-0.4953,-0.4334,-0.4187,-0.29840805,-0.3410565,-0.3955663,-0.3794,-0.4182,-0.4883,1.5170,1.56726639,1.62634342,1.56805847,1.53085262,1.4016694,1.42846353,1.4763729,-1.4842232,-1.39338,-1.34463656,-1.29882152,-1.28481306,-1.19035078,-1.02683688,1.67600213,-0.74719769,1.68841528,1.59726161,1.60463108,1.67904596,2.0192661,2.03918913,2.90977874,2.38919836,2.90249446,3.34247277,3.5606686,3.6350107,3.62307142,3.620277,3.58940029,3.59366047,3.70226171,3.72607135,3.692455,3.61115012,3.63054733,3.59873829,3.61069731,3.63530534,3.60350489,3.73733328,3.56220412,3.57361153,3.71415422,3.7074011,3.69797652,3.77900386,3.77900386,3.77611056,3.7217294,3.73700413,3.76943123,3.74883088,3.74868303,3.74006953,3.760189239,3.722925,3.71992871,3.72044877,3.71994276,3.68434528,3.70566406
2011.06,-1.4837,-1.3586,-1.2304,-1.3578,-1.3224,-1.2025,-1.3586,-1.827,-1.917,-1.9006,-1.9609,-1.9567,-2.0138,-2.0421,-2.0295,-2.0577,-2.5102,-2.0895,-2.0784,-2.0368,-2.0084,-2.0568,-1.9849,-2.0199,-1.9942,-2.0630,-2.0444,-2.0327,-1.9798,-1.9078,-1.90824904,-1.95182414,-1.94778659,-1.5741,-1.5973,-1.661,-0.3962,-0.3959436,-0.36923868,-0.42974645,-0.4294737,-0.51629381,-0.49982929,-0.42574692,-2.7661441,-2.6826346,-2.64402063,-2.60908135,-2.60038812,-2.54288781,-2.42146024,-0.4457929,-2.18818575,0.24726027,0.147462,0.15361271,0.2013472,0.45496573,0.45844452,1.46899122,1.28416196,2.24643887,2.7673353,3.02787065,3.20605857,3.27065808,3.29177424,3.2975316,3.28625631,3.30024606,3.30973692,3.23784939,3.2082654,3.29218002,3.28480711,3.31041765,3.39155226,3.39021685,3.51984321,3.33165009,3.36167455,3.51499587,3.51205284,3.50768581,3.55584833,3.55584833,3.5574526,3.50734397,3.52322808,3.54394193,3.53616735,3.53401265,3.52862625,3.557951775,3.52113092,3.59858562,3.59674907,3.5946274,3.49174926,3.59050451
2011.07,-1.2049,-1.0704,-0.9444,-1.0701,-1.0325,-0.9192,-1.0572,-1.3982,-1.4721,-1.4222,-1.4741,-1.4738,-1.5244,-1.6466,-1.6892,-1.6479,-2.3363,-1.6878,-1.6445,-1.6155,-1.5874,-1.6703,-1.5931,-1.5971,-1.5629,-1.6318,-1.6031,-1.5883,-1.5554,-1.4806,-1.51507542,-1.55476622,-1.56111864,-1.2911,-1.3222,-1.3927,-0.7647,-0.78864786,-0.77571858,-0.84322535,-0.8358289,-0.91031623,-0.89324233,-0.89493627,-2.98729083,-2.8353345,-2.80591294,-2.77172416,-2.76552192,-2.70577237,-2.59747158,-1.0508798,-2.3600598,-0.28249897,-0.42117596,-0.40937739,-0.35635434,-0.1830555,-0.20538307,1.08641823,1.00331587,1.9891435,2.45454478,2.71532954,2.81586866,2.88665879,2.90922557,2.86619191,2.8611358,2.83581952,2.84344369,2.76624162,2.79014853,2.95358244,2.99016878,3.0301516,3.10507941,3.11496664,3.1685048,3.09789602,3.11610732,3.18589521,3.18743292,3.18555491,3.12805475,3.12805475,3.13279453,3.11850774,3.12986506,3.11944365,3.11612992,3.10998456,3.10859127,3.170716004,3.11553337,3.16411886,3.16123924,3.15928957,3.09517722,3.15336275
2011.08,-1.5079,-1.4033,-1.3696,-1.4664,-1.4461,-1.3504,-1.4878,-1.6909,-1.7551,-1.7212,-1.759,-1.7549,-1.8058,-1.7496,-1.7716,-1.7336,-2.6188,-1.7607,-1.7712,-1.7442,-1.7155,-1.7569,-1.7037,-1.7207,-1.6913,-1.7502,-1.7333,-1.701,-1.6674,-1.5944,-1.59647281,-1.64111527,-1.67899808,-1.702,-1.7434,-1.8206,-0.6724,-0.68313617,-0.647222,-0.71042516,-0.7123843,-0.80471555,-0.78956324,-0.83015103,-3.57697286,-3.4907387,-3.45196613,-3.40709131,-3.40067768,-3.31854637,-3.17629301,-0.8868118,-2.89304795,-0.47531073,-0.63859486,-0.62627097,-0.56766535,0.00245833,0.00520862,1.47198099,1.3615011,2.56155374,3.19239604,3.18712182,3.17913441,3.27616513,3.3032179,3.28597587,3.27485979,3.25869904,3.26117449,3.22641002,3.29980895,3.52856604,3.56196707,3.59897247,3.64435004,3.66080215,3.55591029,3.73178194,3.71952658,3.59898174,3.61240664,3.61114972,3.57402103,3.57402103,3.58074755,3.66037034,3.65340355,3.57480813,3.58436866,3.576946,3.59090437,3.619537066,3.59136468,3.63156,3.62787933,3.62670967,3.60867244,3.62387216
2011.09,-3.6097,-3.6401,-3.5445,-3.6308,-3.6877,-3.6671,-3.8099,-3.2957,-3.314,-3.2887,-3.2682,-3.2637,-3.3381,-3.0866,-3.0287,-3.0727,-4.1305,-3.0956,-3.2104,-3.1707,-3.1433,-3.058,-3.027,-3.0628,-3.0841,-3.1331,-3.139,-3.0976,-2.9972,-2.9459,-3.02617962,-3.08508539,-3.17356839,-3.4151,-3.4753,-3.5827,-1.8946,-1.85718719,-1.77673616,-1.91087301,-1.9197089,-2.0784324,-2.04237345,-2.17705,-5.59662107,-5.3653617,-5.31938682,-5.25223679,-5.26496194,-5.16765816,-5.00356612,-1.8701836,-4.65621382,-2.1236191,-2.40619979,-2.35721239,-2.28006495,-1.4791644,-1.43617923,0.60463837,0.15648295,1.55815536,2.68330123,2.91519316,3.06668616,3.12357831,3.15866004,3.274559,3.27187376,3.21398566,3.16576489,3.11649958,3.27225881,3.51019789,3.60118077,3.76810749,3.83670382,3.81988799,3.81888386,3.89734113,3.86324495,3.84314132,3.85117744,3.86682304,3.90191412,3.90191412,3.90131839,3.83626671,3.84105039,3.89401551,3.88886694,3.88691067,3.89096925,3.930721371,3.90675215,3.69154015,3.68746022,3.68837651,3.87629204,3.67404332
2011.1,-5.5856,-5.687,-5.6145,-5.6852,-5.7708,-5.7774,-5.9201,-5.4109,-5.4077,-5.3885,-5.3524,-5.3467,-5.4391,-4.5425,-4.4269,-4.5137,-5.4322,-4.5248,-4.7341,-4.6966,-4.672,-4.5305,-4.5216,-4.5764,-4.6363,-4.6752,-4.6976,-4.6351,-4.4977,-4.4493,-4.47582422,-4.54574373,-4.66235674,-4.8122,-4.8831,-5.0031,-3.0392,-2.98471316,-2.88814483,-3.04071888,-3.0572063,-3.24346824,-3.2029493,-3.33813325,-6.79776869,-6.5532835,-6.51249327,-6.4414467,-6.45783487,-6.36150718,-6.20016277,-3.0757596,-5.82977202,-2.94396436,-3.2506701,-3.18411131,-3.11540705,-2.426699,-2.36784049,0.03402235,-0.64435612,0.93388199,2.32637976,2.5749313,2.66936273,2.6582117,2.68447009,2.86894628,2.87183662,2.85718988,2.79649884,2.70301628,2.89401785,3.21425834,3.32921154,3.5557472,3.65023716,3.62009415,3.68352159,3.62859907,3.623169,3.69585008,3.70276441,3.71221613,3.79684014,3.79684014,3.79652289,3.68689257,3.69760396,3.77337949,3.7614676,3.76572839,3.76124384,3.816166025,3.78329177,3.53653376,3.53203397,3.53321758,3.742583,3.50994457
2011.11,-5.2451,-5.3948,-5.2728,-5.3273,-5.4259,-5.4734,-5.6195,-5.2159,-5.2043,-5.1975,-5.1431,-5.137,-5.2405,-4.5604,-4.4335,-4.5251,-5.1767,-4.5429,-4.7964,-4.788,-4.7687,-4.5751,-4.5826,-4.628,-4.7041,-4.7332,-4.7688,-4.7156,-4.5740,-4.549,-4.5422136,-4.61252825,-4.71630027,-5.0932,-5.164,-5.2815,-3.3684,-3.32808092,-3.238728,-3.39586548,-3.4066077,-3.58106356,-3.54172606,-3.65863917,-6.73861339,-6.4494803,-6.42090726,-6.36020242,-6.38499593,-6.30285644,-6.16496351,-3.2912833,-5.82955417,-3.08518152,-3.37970683,-3.32943785,-3.25965786,-2.6217744,-2.5776266,-0.19831916,-0.65326664,0.24875048,1.54959178,1.82654803,1.79368242,1.80882627,1.81545263,1.92731447,1.92562337,1.83721095,1.77831609,1.61279129,1.82559395,2.19807445,2.33096499,2.52190108,2.65818837,2.63267716,2.79618993,2.55927465,2.59315495,2.79290172,2.79083785,2.78336775,2.75397485,2.75397485,2.75760131,2.61070744,2.63092675,2.72008153,2.69957534,2.70495107,2.69525036,2.808310529,2.71863678,2.53633549,2.5295088,2.52727847,2.6763305,2.49454872
2011.12,-5.2414,-5.3345,-5.1967,-5.2703,-5.3624,-5.374,-5.518,-5.4816,-5.4846,-5.4617,-5.4246,-5.4193,-5.5159,-4.7934,-4.6675,-4.7709,-5.5503,-4.7875,-4.9899,-4.9551,-4.9293,-4.7965,-4.7774,-4.8271,-4.8814,-4.9186,-4.945,-4.9029,-4.7682,-4.7389,-4.84799643,-4.91761864,-5.01530419,-5.4619,-5.5273,-5.6497,-4.0837,-4.04526055,-3.95868054,-4.11722996,-4.1158234,-4.28647226,-4.23566049,-4.54245316,-7.20384738,-6.9441308,-6.90953111,-6.83163678,-6.8677978,-6.77743894,-6.64106247,-3.6486156,-6.2905143,-3.79892039,-4.11412722,-4.06476502,-3.98293807,-3.2633074,-3.21811844,-0.77198843,-0.70653214,0.17522212,1.32821395,1.76854033,1.85225039,1.95831504,1.96558558,2.21946706,2.19224376,2.09214091,2.11363319,1.97166745,2.01927676,2.34291856,2.39542263,2.44592957,2.5756729,2.5763473,2.52949706,2.40832179,2.44333516,2.53246589,2.5422527,2.49284562,2.47472683,2.47472683,2.49844553,2.52568564,2.5176378,2.46931962,2.46512052,2.46360337,2.46454199,2.531656211,2.44748393,2.57799694,2.57275604,2.56569719,2.46280508,2.54533281
2012.01,-3.9936,-4.0197,-4.0136,-4.1263,-4.1621,-4.1146,-4.3037,-4.3319,-4.375,-4.357,-4.3457,-4.3369,-4.4246,-4.103,-4.0432,-4.0834,-5.0026,-4.1144,-4.2386,-4.1976,-4.1674,-4.0677,-4.0198,-4.2496,-4.2794,-4.3339,-4.3337,-4.2796,-4.1728,-4.0813,-4.1940526,-4.25877391,-4.33162969,-4.1961,-4.2515,-4.3596,-2.6344,-2.60457185,-2.51345575,-2.6594398,-2.6603664,-2.809928,-2.77344864,-3.01786158,-5.59053105,-5.4021635,-5.36040086,-5.28018027,-5.29197483,-5.19798906,-5.04316733,-2.2683297,-4.69389784,-2.22821982,-2.4964053,-2.44983376,-2.40604363,-1.7348923,-1.67980438,0.24332101,0.45596679,1.37783156,2.39090711,2.52321314,2.59490997,2.8173789,2.85632573,3.03712374,2.99145451,2.90582862,2.94304105,2.8374387,2.81599617,3.02978665,3.05762503,3.09146739,3.17351412,3.18496122,3.14525255,3.0928155,3.10572614,3.15527638,3.16106283,3.13149696,3.1072366,3.1072366,3.12446511,3.16666406,3.15902878,3.1196502,3.12264781,3.11449948,3.1198875,3.154879478,3.09603038,3.17810348,3.17539712,3.17052059,3.09913566,3.16162444
2012.02,-4.5218,-4.6453,-4.6221,-4.7067,-4.7802,-4.7895,-4.9742,-5.1665,-5.2095,-5.1657,-5.1257,-5.0958,-5.1834,-4.8873,-4.7659,-4.8584,-5.6618,-4.8675,-5.0855,-5.0464,-5.0175,-4.8684,-4.8461,-4.9567,-5.0238,-5.0734,-5.09,-5.0132,-4.8587,-4.7601,-4.76498965,-4.84214332,-4.95204822,-5.0127,-5.0794,-5.2003,-2.6618,-2.60630968,-2.47602643,-2.6222683,-2.6254554,-2.79670712,-2.75132442,-2.88754328,-5.45481459,-5.3175983,-5.26787803,-5.18124174,-5.18458515,-5.09026082,-4.91777559,-1.8494819,-4.54029142,-1.51836586,-1.76017253,-1.72392697,-1.68862445,-0.993193,-0.94762495,0.90381995,1.07669476,2.20399294,3.33150995,3.64397592,3.67257553,3.841828,3.89470772,4.03852917,3.99982325,4.01020832,4.0409565,3.97543804,3.93785241,4.05687541,4.04918162,4.10775639,4.11111486,4.12144139,4.10950326,4.16278481,4.14655977,4.13428871,4.12138815,4.14862191,4.08531284,4.08531284,4.08445279,4.0995318,4.09995556,4.09747171,4.10353484,4.09503666,4.09820964,4.117442115,4.10775287,4.03007287,4.02988221,4.03176628,4.08759141,4.03215265
2012.03,-5.6006,-5.7484,-5.7898,-5.8825,-5.98,-5.9925,-6.1853,-6.8828,-6.9073,-6.8388,-6.7907,-6.7716,-6.8711,-6.2009,-6.0258,-6.1844,-7.2855,-6.1961,-6.7802,-6.7304,-6.6947,-6.4643,-6.4352,-6.5361,-6.6099,-6.6492,-6.6734,-6.6133,-6.4398,-6.3836,-6.00872678,-6.08960512,-6.20337048,-6.3608,-6.4277,-6.553,-4.4899,-4.42620435,-4.31002343,-4.48133499,-4.4813625,-4.67404566,-4.61324361,-4.88522049,-7.31959547,-7.0931894,-7.04543332,-6.95804375,-6.98339655,-6.88712765,-6.72315582,-3.6393485,-6.33194452,-3.09933867,-3.37855466,-3.33896448,-3.26552297,-2.5791243,-2.53189702,-0.3086632,-0.14374402,0.98136501,2.08152858,2.72310645,2.8792536,2.98207532,3.04141721,3.19073747,3.18996008,3.26063583,3.24749196,3.14494203,3.17001934,3.28550967,3.35369654,3.4982737,3.52121281,3.50094197,3.80155588,3.66330443,3.6388707,3.81334151,3.78342058,3.83404575,3.66547972,3.66547972,3.64413664,3.45250292,3.48446935,3.63076789,3.61517139,3.6132159,3.59824625,3.714166142,3.66017006,3.50693217,3.50711269,3.50993916,3.55549335,3.50035269
2012.04,-7.8894,-8.2121,-8.2189,-8.2648,-8.4362,-8.5489,-8.7178,-9.5241,-9.4885,-9.435,-9.3174,-9.3098,-9.4554,-8.4972,-8.1927,-8.471,-9.2932,-8.4383,-9.1791,-9.1263,-9.0986,-8.7181,-8.7337,-8.763,-8.9621,-8.9882,-9.0543,-8.9696,-8.6767,-8.6574,-8.16103972,-8.26205378,-8.49008709,-8.6172,-8.7007,-8.8539,-7.0718,-7.02821354,-6.91729363,-7.11748102,-7.1019041,-7.29635589,-7.22360274,-7.42792471,-10.0331687,-9.6914367,-9.65367875,-9.54196516,-9.58154978,-9.51185882,-9.376288,-6.4485208,-8.99618345,-5.63893824,-5.98338922,-5.93112571,-5.81437241,-5.1796968,-5.106574,-2.11917819,-2.44643982,-0.44562512,0.81175217,1.55275584,1.67845126,1.66710106,1.72301426,1.85788842,1.86177034,1.98372151,1.97124422,1.80928192,1.84580124,2.13532487,2.24840761,2.46580509,2.56219047,2.5352062,2.91796676,2.60088217,2.62318371,2.92848777,2.9049713,2.93419515,2.82077834,2.82077834,2.80642645,2.59238843,2.63966259,2.78774131,2.75658377,2.76055567,2.73912887,2.895969486,2.78245837,2.61475999,2.61214149,2.6121839,2.66748059,2.59115973
2012.05,-7.8892,-8.2666,-8.2437,-8.2686,-8.4655,-8.6233,-8.8067,-9.5688,-9.5064,-9.4662,-9.3125,-9.31,-9.4613,-8.4839,-8.1848,-8.4537,-9.2091,-8.4484,-9.1754,-9.1359,-9.1104,-8.6451,-8.6781,-8.7233,-8.9257,-8.9466,-9.0224,-8.9258,-8.6503,-8.6443,-8.17970973,-8.2784891,-8.5297625,-9.0397,-9.1259,-9.2899,-7.6205,-7.60184205,-7.52061154,-7.73780801,-7.7171865,-7.90679337,-7.83793412,-7.96560195,-10.5202822,-10.176375,-10.1430792,-10.03854,-10.0871672,-10.019994,-9.88595555,-6.8778085,-9.51603538,-6.21545711,-6.57778053,-6.52189112,-6.38900961,-5.4899432,-5.40402247,-2.44662422,-2.7012324,-0.55553842,0.75454026,0.91360713,0.94065101,1.04593962,1.11977982,1.26880068,1.25985408,1.40304939,1.38689382,1.17590454,1.24235951,1.73462356,1.88873603,2.10095528,2.23793199,2.22572674,2.4964692,2.24060018,2.27919723,2.53942032,2.53119232,2.52769086,2.59369732,2.59369732,2.592825,2.46885802,2.50591696,2.57918067,2.55392833,2.55275027,2.5479612,2.651297027,2.53906146,2.42460297,2.41970578,2.41693804,2.4671095,2.39895075
2012.06,-6.4262,-6.6797,-6.593,-6.6504,-6.8028,-6.8936,-7.0456,-7.9282,-7.9112,-7.8988,-7.7998,-7.8013,-7.9341,-7.236,-6.9883,-7.2324,-7.9476,-7.246,-7.9869,-7.9322,-7.9041,-7.5335,-7.5397,-7.6087,-7.7286,-7.7546,-7.8099,-7.7653,-7.5454,-7.5514,-7.27178818,-7.35929605,-7.52314775,-7.7805,-7.8512,-7.9853,-6.6881,-6.6839531,-6.61894215,-6.83188502,-6.80695,-6.97913711,-6.92021286,-7.01093393,-9.87953101,-9.5204091,-9.48984877,-9.40438283,-9.45926242,-9.40053742,-9.28096005,-6.5863655,-8.94787606,-5.44592733,-5.74131127,-5.71008933,-5.58055195,-4.7681373,-4.71501741,-2.09181812,-1.90439835,0.03125436,1.16880499,1.64360258,1.69830468,1.85460606,1.90669948,2.1381394,2.10175852,2.11969121,2.12396139,1.98526569,2.04035824,2.40053887,2.47732394,2.58271478,2.6789036,2.69244583,2.76662286,2.58263796,2.63548292,2.8066571,2.78866837,2.78822818,2.87768685,2.87768685,2.88613515,2.8685115,2.8944256,2.88886876,2.86524537,2.86111842,2.85600517,2.915608158,2.82713596,2.63548267,2.62890285,2.62557359,2.79497481,2.61229819
2012.07,-7.5922,-7.8677,-7.7828,-7.8376,-8.0006,-8.0719,-8.2467,-8.9661,-8.9672,-8.9308,-8.8278,-8.82,-8.9645,-7.789,-7.4578,-7.768,-8.5805,-7.753,-8.4907,-8.4275,-8.3959,-8.0331,-8.0491,-8.1485,-8.2896,-8.3136,-8.3767,-8.2963,-8.0376,-8.0294,-7.73670869,-7.83788418,-8.04034675,-8.3011,-8.3841,-8.5392,-6.4527,-6.40075177,-6.25839103,-6.43536739,-6.422429,-6.63811976,-6.57397871,-6.58276386,-10.3784707,-10.058642,-10.013559,-9.90541051,-9.94518878,-9.87020749,-9.71876641,-6.4526229,-9.31490084,-4.96729996,-5.26802451,-5.23160137,-5.1143563,-4.2828919,-4.2499281,-1.20873434,-1.39343905,0.89047215,2.16791826,2.84687768,2.8561795,2.93844777,2.98871776,3.18734043,3.16057375,3.23899723,3.23069326,3.163471,3.23143641,3.46769683,3.48634017,3.54128164,3.57082849,3.59171301,3.61099734,3.55660678,3.59051971,3.65832747,3.64420191,3.65199947,3.62717706,3.62717706,3.63157253,3.64060333,3.65587679,3.64618349,3.62848515,3.62197956,3.6200065,3.635695511,3.59707927,3.39823094,3.39411979,3.39361752,3.58331177,3.3857902
2012.08,-7.1331,-7.5709,-7.4491,-7.458,-7.6853,-7.8817,-8.0698,-8.6402,-8.5599,-8.5439,-8.3281,-8.318,-8.4691,-7.1323,-6.7688,-7.1054,-8.7806,-7.1005,-7.8831,-7.8356,-7.8,-7.1824,-7.2522,-7.3446,-7.5694,-7.5654,-7.6571,-7.5388,-7.2352,-7.2652,-6.95088062,-7.05603427,-7.32801765,-7.9339,-8.0428,-8.2345,-4.9388,-4.81719634,-4.60909055,-4.85087433,-4.8718971,-5.187306,-5.1037156,-5.04817178,-10.4863787,-10.033693,-9.97243648,-9.84696193,-9.86995817,-9.75190755,-9.52773966,-4.8433823,-9.03774072,-3.44038879,-3.83696697,-3.77672003,-3.63337947,-2.639977,-2.57925003,0.74890866,-0.22659807,1.70020329,3.1535778,3.74342634,3.71730533,3.72324727,3.77423112,4.04677239,4.04531107,4.21994194,4.18671269,4.19799444,4.3062205,4.55349721,4.56647636,4.64636381,4.66328132,4.65980162,4.54400938,4.70939231,4.68444894,4.56124,4.57874759,4.5766261,4.53956913,4.53956913,4.539859,4.56468135,4.5514999,4.53766793,4.54396489,4.54015416,4.54773461,4.541462345,4.56073061,4.43489936,4.43265715,4.43621646,4.56643566,4.43148948
2012.09,-7.6613,-8.2398,-8.1551,-8.1074,-8.4194,-8.7207,-8.8059,-8.9729,-8.849,-8.8575,-8.6136,-8.6166,-8.7894,-7.538,-7.0827,-7.5338,-8.5253,-7.5098,-8.4952,-8.4327,-8.4124,-7.7601,-7.8684,-7.9918,-8.2408,-8.2155,-8.3427,-8.2549,-7.9097,-8.0077,-7.71331444,-7.82467034,-8.14533537,-8.8217,-8.932,-9.1156,-6.3029,-6.19123317,-6.01526772,-6.28508904,-6.2977008,-6.60259402,-6.51054221,-6.29386154,-11.277776,-10.781728,-10.7346584,-10.606639,-10.6729178,-10.593268,-10.4204346,-6.156101,-9.98893375,-4.62393535,-5.00956881,-4.95555093,-4.80054833,-3.9244186,-3.84400689,-0.45672189,-1.38468656,0.52253457,1.89591794,2.52203973,2.39675214,2.47314843,2.52597958,2.89251867,2.88067111,2.84113599,2.79214633,2.69696207,2.84611806,3.16126568,3.2600856,3.46259151,3.57129354,3.5356439,3.53759608,3.64230528,3.60243399,3.5649345,3.60869736,3.61572472,3.63992192,3.63992192,3.63716481,3.53804889,3.54055946,3.5962183,3.60995364,3.6071963,3.615956,3.683073358,3.66586467,3.45455438,3.45257341,3.45261141,3.61845776,3.4305318
